"Id","Name","countryName","century","continentName","gender","domain"
8928,"Steven Weinberg","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
8929,"Susan Sarandon","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8930,"Talia Shire","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8931,"Telly Savalas","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8932,"The Notorious B.I.G.","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8933,"Tupac Shakur","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8934,"Vanessa L. Williams","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8935,"Walt Whitman","UNITED STATES",1800,"NORTH AMERICA","Male","HUMANITIES"
8936,"William Fichtner","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8937,"Ambrose Bierce","UNITED STATES",1800,"NORTH AMERICA","Male","HUMANITIES"
8938,"Arthur Compton","UNITED STATES",1800,"NORTH AMERICA","Male","SCIENCE"
8939,"Benjamin Harrison","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
8940,"Brad Friedel","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
8941,"Carmen Electra","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8942,"Charles Francis Richter","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
8943,"Charles G. Dawes","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
8944,"Charles Manson","UNITED STATES",1900,"NORTH AMERICA","Male","PUBLIC FIGURE"
8945,"Clark Gable","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8946,"Dave Grohl","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8947,"Debra Winger","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8948,"George Armstrong Custer","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
8949,"Henry Mancini","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8950,"James Garfield","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
8951,"Jim Jarmusch","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8952,"John Boehner","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
8953,"Maggie Grace","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8954,"Mike Mizanin","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
8955,"Neil Armstrong","UNITED STATES",1900,"NORTH AMERICA","Male","EXPLORATION"
8956,"Paul Lauterbur","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
8957,"Paul Newman","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8958,"Phyllis Diller","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8959,"Robert Knepper","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8960,"Roger Zelazny","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
8961,"Rutherford B. Hayes","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
8962,"Sherwood Anderson","UNITED STATES",1800,"NORTH AMERICA","Male","HUMANITIES"
8963,"Sunita Williams","UNITED STATES",1900,"NORTH AMERICA","Female","EXPLORATION"
8964,"Tecumseh","UNITED STATES",1700,"NORTH AMERICA","Male","INSTITUTIONS"
8965,"Thomas Edison","UNITED STATES",1800,"NORTH AMERICA","Male","SCIENCE"
8966,"Ulysses S. Grant","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
8967,"Warren G. Harding","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
8968,"William McKinley","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
8969,"William Tecumseh Sherman","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
8970,"Brad Pitt","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8971,"Bradley Manning","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
8972,"Carrie Underwood","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8973,"Chet Baker","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8974,"Gordon Cooper","UNITED STATES",1900,"NORTH AMERICA","Male","EXPLORATION"
8975,"James Garner","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8976,"James Marsden","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8977,"Jim Thorpe","UNITED STATES",1800,"NORTH AMERICA","Male","SPORTS"
8978,"John Michael Talbot","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8979,"Mary Blair","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8980,"Patti Page","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8981,"Reba McEntire","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8982,"Ron Howard","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8983,"Sam Walton","UNITED STATES",1900,"NORTH AMERICA","Male","BUSINESS"
8984,"Woody Guthrie","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8985,"Carl Barks","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8986,"Carl Wieman","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
8987,"Dale T. Mortensen","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
8988,"Raymond Carver","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
8989,"Alexander Calder","UNITED STATES",1800,"NORTH AMERICA","Male","ARTS"
8990,"Amanda Seyfried","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
8991,"B. F. Skinner","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
8992,"Bam Margera","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
8993,"Billy Mays","UNITED STATES",1900,"NORTH AMERICA","Male","BUSINESS"
8994,"Bradley Cooper","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8995,"Charles Bronson","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8996,"Chris Columbus","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
8997,"Christian B. Anfinsen","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
8998,"Dean Koontz","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
8999,"Floyd Landis","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9000,"Frederick Winslow Taylor","UNITED STATES",1800,"NORTH AMERICA","Male","SCIENCE"
9001,"Gary Becker","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9002,"Gene Kelly","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9003,"Haldan Keffer Hartline","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9004,"Jack Palance","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9005,"James Buchanan","UNITED STATES",1700,"NORTH AMERICA","Male","INSTITUTIONS"
9006,"James Stewart","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9007,"Janet Gaynor","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9008,"Jeff Goldblum","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9009,"John Updike","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
9010,"Keith Haring","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9011,"Keith Jarrett","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9012,"Kurt Angle","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9013,"Lionel Barrymore","UNITED STATES",1800,"NORTH AMERICA","Male","ARTS"
9014,"Louisa May Alcott","UNITED STATES",1800,"NORTH AMERICA","Female","HUMANITIES"
9015,"Matisyahu","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9016,"Matthew Fox","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9017,"Michael Keaton","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9018,"Noam Chomsky","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
9019,"Pink","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9020,"Poul Anderson","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
9021,"Rachel Carson","UNITED STATES",1900,"NORTH AMERICA","Female","SCIENCE"
9022,"Robert Fulton","UNITED STATES",1700,"NORTH AMERICA","Male","SCIENCE"
9023,"Robert Peary","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9024,"Samuel Barber","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9025,"Seth Green","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9026,"Sharon Stone","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9027,"Stan Getz","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9028,"Taylor Swift","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9029,"Theodore William Richards","UNITED STATES",1800,"NORTH AMERICA","Male","SCIENCE"
9030,"Tina Fey","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9031,"Trent Reznor","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9032,"Wallis, The Duchess of Windsor","UNITED STATES",1800,"NORTH AMERICA","Female","PUBLIC FIGURE"
9033,"Will Smith","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9034,"William Daniel Phillips","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9035,"Andie MacDowell","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9036,"Eartha Kitt","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9037,"Joe Frazier","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9038,"John B. Watson","UNITED STATES",1800,"NORTH AMERICA","Male","SCIENCE"
9039,"Matt Hardy","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9040,"Paul Wight","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9041,"Sterling Knight","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9042,"William Gibson","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
9043,"William Westmoreland","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9044,"Crazy Horse","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9045,"Hubert Humphrey","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9046,"January Jones","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9047,"Lawrence Lessig","UNITED STATES",1900,"NORTH AMERICA","Male","BUSINESS"
9048,"Theodore Schultz","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9049,"Chet Atkins","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9050,"Cordell Hull","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9051,"Davy Crockett","UNITED STATES",1700,"NORTH AMERICA","Male","EXPLORATION"
9052,"Dolly Parton","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9053,"Huell Howser","UNITED STATES",1900,"NORTH AMERICA","Male","PUBLIC FIGURE"
9054,"Isaac Hayes","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9055,"James M. Buchanan","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9056,"Oscar Robertson","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9057,"Steve Fossett","UNITED STATES",1900,"NORTH AMERICA","Male","BUSINESS"
9058,"Wilma Rudolph","UNITED STATES",1900,"NORTH AMERICA","Female","SPORTS"
9059,"Ashlee Simpson-Wentz","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9060,"Barry White","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9061,"Buddy Holly","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9062,"C. Wright Mills","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9063,"Chace Crawford","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9064,"Chester Nimitz","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9065,"Cyd Charisse","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9066,"Dwight D. Eisenhower","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9067,"E. Donnall Thomas","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9068,"Edgar Dean Mitchell","UNITED STATES",1900,"NORTH AMERICA","Male","EXPLORATION"
9069,"Eva Longoria","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9070,"Farrah Fawcett","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9071,"Forest Whitaker","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9072,"George Foreman","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9073,"Janis Joplin","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9074,"Jeb Bush","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9075,"Jennifer Love Hewitt","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9076,"Jeremy Wariner","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9077,"Jessica Simpson","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9078,"John Nance Garner","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9079,"Kris Kristofferson","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9080,"Lady Bird Johnson","UNITED STATES",1900,"NORTH AMERICA","Female","BUSINESS"
9081,"Laura Bush","UNITED STATES",1900,"NORTH AMERICA","Female","PUBLIC FIGURE"
9082,"Lyndon B. Johnson","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9083,"Mitchel Musso","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9084,"Renée Zellweger","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9085,"Rick Perry","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9086,"Robert Curl","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9087,"Robert Rauschenberg","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9088,"Roy Orbison","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9089,"Scott Joplin","UNITED STATES",1800,"NORTH AMERICA","Male","ARTS"
9090,"Selena","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9091,"Selena Gomez","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9092,"Sissy Spacek","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9093,"Steve Martin","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9094,"Willie Nelson","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9095,"Woody Harrelson","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9096,"James Woods","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9097,"Jewel","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9098,"Paul D. Boyer","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9099,"Willard Libby","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9100,"Allen Iverson","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9101,"David Arquette","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9102,"Ella Fitzgerald","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9103,"Jason Mraz","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9104,"LaShawn Merritt","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9105,"Martha Washington","UNITED STATES",1700,"NORTH AMERICA","Female","PUBLIC FIGURE"
9106,"Missy Elliott","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9107,"Patsy Cline","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9108,"Pharrell Williams","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9109,"Pocahontas","UNITED STATES",1500,"NORTH AMERICA","Female","INSTITUTIONS"
9110,"Richard Evelyn Byrd","UNITED STATES",1800,"NORTH AMERICA","Male","EXPLORATION"
9111,"Rick Santorum","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9112,"Rob Lowe","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9113,"William Styron","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
9114,"Zachary Taylor","UNITED STATES",1700,"NORTH AMERICA","Male","INSTITUTIONS"
9115,"Brigham Young","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9116,"Calvin Coolidge","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9117,"Donald J. Cram","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9118,"John Dewey","UNITED STATES",1800,"NORTH AMERICA","Male","SCIENCE"
9119,"Joseph Smith, Jr.","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9120,"Ted Bundy","UNITED STATES",1900,"NORTH AMERICA","Male","PUBLIC FIGURE"
9121,"Chief Seattle","UNITED STATES",1700,"NORTH AMERICA","Male","INSTITUTIONS"
9122,"Chuck Palahniuk","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
9123,"George H. Hitchings","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9124,"George Stigler","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9125,"Hope Solo","UNITED STATES",1900,"NORTH AMERICA","Female","SPORTS"
9126,"Larry Sanger","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9127,"Layne Staley","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9128,"Orson Scott Card","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
9129,"David J. Wineland","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9130,"Ed Gein","UNITED STATES",1900,"NORTH AMERICA","Male","PUBLIC FIGURE"
9131,"Frank Lloyd Wright","UNITED STATES",1800,"NORTH AMERICA","Male","ARTS"
9132,"Fredric March","UNITED STATES",1800,"NORTH AMERICA","Male","ARTS"
9133,"Georgia O'Keeffe","UNITED STATES",1800,"NORTH AMERICA","Female","ARTS"
9134,"Herbert Spencer Gasser","UNITED STATES",1800,"NORTH AMERICA","Male","SCIENCE"
9135,"Jeffrey Dahmer","UNITED STATES",1900,"NORTH AMERICA","Male","PUBLIC FIGURE"
9136,"Ken Anderson","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9137,"Les Paul","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9138,"Paul Ryan","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9139,"Tony Shalhoub","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9140,"Willem Dafoe","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9141,"William Murphy","UNITED STATES",1800,"NORTH AMERICA","Male","SCIENCE"
9142,"Zack Snyder","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9143,"Jerry West","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9144,"John Forbes Nash","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9145,"Stonewall Jackson","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9146,"Angela Davis","UNITED STATES",1900,"NORTH AMERICA","Female","PUBLIC FIGURE"
9147,"Ben Wallace","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9148,"Carl Lewis","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9149,"Channing Tatum","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9150,"Charles Barkley","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9151,"Condoleezza Rice","UNITED STATES",1900,"NORTH AMERICA","Female","INSTITUTIONS"
9152,"Courteney Cox","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9153,"Debby Ryan","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9154,"E. O. Wilson","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9155,"Evander Holyfield","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9156,"Fred Dalton Thompson","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9157,"Hank Aaron","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9158,"Hank Williams","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9159,"Helen Keller","UNITED STATES",1800,"NORTH AMERICA","Female","PUBLIC FIGURE"
9160,"Jesse Owens","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9161,"Jimmy Wales","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9162,"Joe Louis","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9163,"Lionel Richie","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9164,"Louise Fletcher","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9165,"Mia Hamm","UNITED STATES",1900,"NORTH AMERICA","Female","SPORTS"
9166,"Michael Biehn","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9167,"Nat King Cole","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9168,"Rosa Parks","UNITED STATES",1900,"NORTH AMERICA","Female","PUBLIC FIGURE"
9169,"Timothy D. Cook","UNITED STATES",1900,"NORTH AMERICA","Male","BUSINESS"
9170,"Bill Clinton","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9171,"Billy Bob Thornton","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9172,"Douglas MacArthur","UNITED STATES",1800,"NORTH AMERICA","Male","INSTITUTIONS"
9173,"John Grisham","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
9174,"Kris Allen","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9175,"Mary Steenburgen","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9176,"Mike Huckabee","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9177,"Ne-Yo","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9178,"Scottie Pippen","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9179,"Charles Mingus","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9180,"Chester Bennington","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9181,"Emma Stone","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9182,"Gabrielle Giffords","UNITED STATES",1900,"NORTH AMERICA","Female","INSTITUTIONS"
9183,"Joe Jonas","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9184,"Jordin Sparks","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9185,"Michelle Branch","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9186,"Shawn Michaels","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9187,"Aaron Eckhart","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9188,"Adam Brody","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9189,"Adam Levine","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9190,"Adlai Stevenson II","UNITED STATES",1900,"NORTH AMERICA","Male","INSTITUTIONS"
9191,"Alicia Silverstone","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9192,"Allyson Felix","UNITED STATES",1900,"NORTH AMERICA","Female","SPORTS"
9193,"Alyson Michalka","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9194,"Amanda Bynes","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9195,"America Ferrera","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9196,"Amy Lee","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9197,"Andrew Fire","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9198,"Angelina Jolie","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9199,"Anjelica Huston","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9200,"Ansel Adams","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9201,"Beau Bridges","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9202,"Beck Hansen","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9203,"Belinda Carlisle","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9204,"Ben Affleck","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9205,"Billie Jean King","UNITED STATES",1900,"NORTH AMERICA","Female","SPORTS"
9206,"Billie Joe Armstrong","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9207,"Blake Lively","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9208,"Brad Delson","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9209,"Brandon Lee","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9210,"Brenda Song","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9211,"Bret Easton Ellis","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
9212,"Bridget Fonda","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9213,"Bruce Lee","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9214,"Bryce Dallas Howard","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9215,"Buckethead","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9216,"Cameron Diaz","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9217,"Camilla Belle","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9218,"Candice Bergen","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9219,"Carlos Bocanegra","UNITED STATES",1900,"NORTH AMERICA","Male","SPORTS"
9220,"Carol W. Greider","UNITED STATES",1900,"NORTH AMERICA","Female","SCIENCE"
9221,"Carrie Fisher","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9222,"Cheech Marin","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9223,"Cher","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9224,"Chris Colfer","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9225,"Chris Penn","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9226,"Chris Pine","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9227,"Christina Applegate","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9228,"Christina Ricci","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9229,"Christopher Paolini","UNITED STATES",1900,"NORTH AMERICA","Male","HUMANITIES"
9230,"Cliff Burton","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9231,"Clifford Geertz","UNITED STATES",1900,"NORTH AMERICA","Male","SCIENCE"
9232,"Clint Eastwood","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
9233,"Colbie Caillat","UNITED STATES",1900,"NORTH AMERICA","Female","ARTS"
9234,"Coolio","UNITED STATES",1900,"NORTH AMERICA","Male","ARTS"
